"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FF",195,"2016-07-27","94.93     ","-2.382","5.62","Yu Darvish","502210","506433","Flyout","Ball","191.869   ","2056.441  ","14.7      ","2.9       ","11","Josh Reddick flies out to left fielder Delino DeShields.  ","R ","L","R","TEX","OAK","B",7,1,2,2,2016,"-2.04                 ","9.65                ","-1.557","3.852               ","null","null","null",0,4,"top","71.0600","93.9300","010436","2016-07-28T01:04:36Z","435064","503502","160727_201114","2.99","-136.978            ","-2.44","-3.99","21.09","-13.17","3.33","1.61","null","null","null","95.44","2497.00","6.38",448378
"SL",197,"2016-07-27","81.30     ","-2.512","5.719","Yu Darvish","502210","506433","Flyout","In play, out(s)","63.323    ","1845.781  ","-19.3     ","11.7      ","1 ","Josh Reddick flies out to left fielder Delino DeShields.  ","R ","L","R","TEX","OAK","X",7,1,3,2,2016,"9.45                  ","-4.8                ","-0.669","2.859               ","null","null","null",0,4,"top","71.0600","93.9300","010535","2016-07-28T01:05:35Z","435064","503502","160727_201206","1.43","-117.545            ","1.68","13.36","20.02","-38.89","3.33","1.61","333","92.0","26.10               ","80.76","2756.00","6.06",448378
"FC",189,"2016-07-27","89.41     ","-2.343","5.71","Yu Darvish","502210","506433","Flyout","Ball","150.657   ","1185.721  ","-14.6     ","5.5       ","12","Josh Reddick flies out to left fielder Delino DeShields.  ","R ","L","R","TEX","OAK","B",7,1,0,0,2016,"2.97                  ","5.23                ","0.183","3.951               ","null","null","null",0,4,"top","71.0600","93.9300","010231","2016-07-28T01:02:31Z","435064","503502","160727_200906","5.53","-129.529            ","-0.12","5.19","19.59","-22.95","3.33","1.61","null","null","null","89.93","2626.00","6.28",448378
"CU",191,"2016-07-27","72.44     ","-2.157","5.828","Yu Darvish","502210","506433","Flyout","Foul","41.728    ","1798.855  ","-12.0     ","15.6      ","13","Josh Reddick flies out to left fielder Delino DeShields.  ","R ","L","R","TEX","OAK","S",7,1,1,1,2016,"7.81                  ","-8.82               ","-0.106","1.2                 ","null","null","null",0,4,"top","71.0600","93.9300","010300","2016-07-28T01:03:00Z","435064","503502","160727_200934","2.14","-104.835            ","0.58","8.65","18.49","-41.88","3.33","1.61","null","null","null","72.22","2581.00","6.54",448378
"SL",194,"2016-07-27","82.08     ","-2.496","5.604","Yu Darvish","502210","506433","Flyout","Foul","73.923    ","1475.099  ","-18.2     ","10.5      ","13","Josh Reddick flies out to left fielder Delino DeShields.  ","R ","L","R","TEX","OAK","S",7,1,2,2,2016,"8.0                   ","-2.36               ","-0.707","1.236               ","null","null","null",0,4,"top","71.0600","93.9300","010413","2016-07-28T01:04:13Z","435064","503502","160727_201050","1.76","-118.762            ","-2.78","11.60","19.40","-35.52","3.33","1.61","null","null","null","81.27","2675.00","5.71",448378
"SL",196,"2016-07-27","81.05     ","-2.486","5.578","Yu Darvish","502210","506433","Flyout","Foul","71.278    ","1919.473  ","-21.9     ","11.4      ","4 ","Josh Reddick flies out to left fielder Delino DeShields.  ","R ","L","R","TEX","OAK","S",7,1,3,2,2016,"10.41                 ","-3.58               ","-0.479","2.594               ","null","null","null",0,4,"top","71.0600","93.9300","010501","2016-07-28T01:05:01Z","435064","503502","160727_201135","1.52","-117.433            ","1.02","14.72","19.65","-37.16","3.33","1.61","null","null","null","80.54","2531.00","5.93",448378
"FT",25,"2016-07-27","93.17     ","-1.924","5.518","Yu Darvish","501981","506433","Home Run","Ball","222.348   ","2355.178  ","37.5      ","4.7       ","14","Khris Davis homers (24) on a fly ball to left field.  ","R ","R","R","TEX","OAK","B",7,1,0,1,2016,"-7.83                 ","8.56                ","0.044","1.104               ","null","null","null",2,1,"top","43.1400","66.4600","001308","2016-07-28T00:13:08Z","435064","503502","160727_191938","8.04","-135.051            ","-8.90","-14.77","23.71","-15.97","3.64","1.68","null","null","null","93.89","2026.00","6.53",448378
"FT",24,"2016-07-27","94.68     ","-2.052","5.615","Yu Darvish","501981","506433","Home Run","Foul","221.196   ","2028.790  ","31.5      ","4.6       ","7 ","Khris Davis homers (24) on a fly ball to left field.  ","R ","R","R","TEX","OAK","S",7,1,0,0,2016,"-6.47                 ","7.35                ","-0.38","2.063               ","null","null","null",2,1,"top","43.1400","66.4600","001245","2016-07-28T00:12:45Z","435064","503502","160727_191915","6.88","-137.136            ","-6.48","-12.63","23.06","-17.74","3.56","1.60","null","null","null","95.43","2137.00","6.44",448378
"SL",26,"2016-07-27","80.24     ","-2.376","5.729","Yu Darvish","501981","506433","Home Run","In play, run(s)","70.920    ","1356.249  ","-16.6     ","10.9      ","4 ","Khris Davis homers (24) on a fly ball to left field.  ","R ","R","R","TEX","OAK","X",7,1,1,1,2016,"7.42                  ","-2.62               ","-0.251","2.524               ","null","null","null",2,1,"top","43.1400","66.4600","001338","2016-07-28T00:13:38Z","435064","503502","160727_191956","2.68","-116.301            ","0.35","10.28","19.49","-35.73","3.56","1.60","401","104.2","36.34               ","79.68","2606.00","5.90",448378
"SL",46,"2016-07-22","82.36     ","-2.434","5.892","Yu Darvish","434778","506433","Groundout","Swinging Strike","88.941    ","1769.643  ","-25.4     ","10.0      ","12","Kendrys Morales grounds out softly, pitcher Yu Darvish to first baseman Ryan Rua.  ","R ","L","R","KC ","TEX","S",1,4,1,0,2016,"10.07                 ","-0.24               ","0.78","2.816               ","null","null","null",2,1,"bot","120.8100","189.5500","002604","2016-07-23T00:26:04Z","435064","482641","160722_192743","4.52","-120.222            ","-0.44","14.66","24.34","-32.45","3.33","1.66","null","null","null","81.42","2557.00","5.67",448313
"SL",47,"2016-07-22","83.89     ","-2.539","5.819","Yu Darvish","434778","506433","Groundout","Foul","72.733    ","1807.801  ","-22.4     ","10.9      ","9 ","Kendrys Morales grounds out softly, pitcher Yu Darvish to first baseman Ryan Rua.  ","R ","L","R","KC ","TEX","S",1,4,1,1,2016,"9.71                  ","-3.07               ","0.294","1.975               ","null","null","null",2,1,"bot","120.8100","189.5500","002621","2016-07-23T00:26:21Z","435064","482641","160722_192801","3.79","-122.427            ","-1.61","14.57","26.85","-36.70","3.32","1.66","null","null","null","82.56","2644.00","5.57",448313
"FT",48,"2016-07-22","89.48     ","-2.187","5.721","Yu Darvish","434778","506433","Groundout","In play, out(s)","226.952   ","1431.065  ","19.3      ","6.0       ","13","Kendrys Morales grounds out softly, pitcher Yu Darvish to first baseman Ryan Rua.  ","R ","L","R","KC ","TEX","X",1,4,1,2,2016,"-5.45                 ","5.05                ","-1.152","2.306               ","null","null","null",2,1,"bot","120.8100","189.5500","002658","2016-07-23T00:26:58Z","435064","482641","160722_192834","4.51","-131.274            ","-4.32","-9.46","29.30","-23.34","3.32","1.66","null","null","null","90.67","1637.00","6.80",448313
"FF",45,"2016-07-22","95.70     ","-2.439","5.578","Yu Darvish","434778","506433","Groundout","Ball","193.897   ","2256.398  ","18.2      ","2.9       ","13","Kendrys Morales grounds out softly, pitcher Yu Darvish to first baseman Ryan Rua.  ","R ","L","R","KC ","TEX","B",1,4,0,0,2016,"-2.64                 ","10.64               ","-1.373","1.299               ","null","null","null",2,1,"bot","120.8100","189.5500","002547","2016-07-23T00:25:47Z","435064","482641","160722_192727","3.89","-139.512            ","-9.77","-5.21","31.27","-11.11","3.52","1.66","null","null","null","96.30","2528.00","6.58",448313
"SL",21,"2016-07-22","82.02     ","-2.303","5.955","Yu Darvish","444876","506433","Single","Swinging Strike","55.228    ","1390.308  ","-14.9     ","11.3      ","14","Alcides Escobar singles on a line drive to right fielder Nomar Mazara.  ","R ","R","R","KC ","TEX","S",9,3,0,1,2016,"6.52                  ","-4.58               ","0.928","2.103               ","null","null","null",0,1,"bot","184.7700","120.3800","002110","2016-07-23T00:21:10Z","435064","482641","160722_192249","5.63","-119.83             ","-0.89","9.43","24.31","-38.72","3.26","1.56","null","null","null","80.82","2400.00","5.48",448313
"FT",22,"2016-07-22","97.58     ","-2.034","5.879","Yu Darvish","444876","506433","Single","In play, no out","203.271   ","2186.465  ","26.4      ","3.0       ","3 ","Alcides Escobar singles on a line drive to right fielder Nomar Mazara.  ","R ","R","R","KC ","TEX","X",9,3,0,2,2016,"-4.09                 ","9.47                ","0.384","2.928               ","null","null","null",0,1,"bot","184.7700","120.3800","002131","2016-07-23T00:21:31Z","435064","482641","160722_192307","8.33","-142.379            ","-6.13","-8.48","29.43","-12.46","3.30","1.56","246","89.1","15.59               ","98.29","2549.00","6.41",448313
"FT",20,"2016-07-22","94.60     ","-2.187","5.694","Yu Darvish","444876","506433","Single","Called Strike","208.758   ","2128.241  ","26.3      ","3.8       ","14","Alcides Escobar singles on a line drive to right fielder Nomar Mazara.  ","R ","R","R","KC ","TEX","S",9,3,0,0,2016,"-5.01                 ","9.09                ","0.424","1.547               ","null","null","null",0,1,"bot","184.7700","120.3800","002054","2016-07-23T00:20:54Z","435064","482641","160722_192234","8.91","-137.799            ","-8.68","-9.73","27.84","-14.45","3.30","1.56","null","null","null","94.96","2525.00","6.31",448313
"FT",27,"2016-07-22","95.59     ","-2.264","5.836","Yu Darvish","596144","506433","Strikeout","Ball","230.920   ","1750.328  ","28.3      ","5.1       ","11","Cheslor Cuthbert strikes out swinging.  Alcides Escobar steals (13) 2nd base.  Alcides Escobar advances to 3rd, on a throwing error by catcher Bobby Wilson.  ","R ","R","R","KC ","TEX","B",2,4,0,1,2016,"-6.55                 ","5.28                ","-1.242","2.897               ","null","null",444876,0,1,"bot","1.0000","1.0000","002234","2016-07-23T00:22:34Z","435064","482641","160722_192414","5.19","-139.779            ","-4.26","-13.09","28.28","-21.54","3.30","1.44","null","null","null","96.30","2270.00","6.31",448313
"FF",29,"2016-07-22","95.69     ","-2.276","5.674","Yu Darvish","596144","506433","Strikeout","Swinging Strike","197.949   ","1958.538  ","15.7      ","3.2       ","2 ","Cheslor Cuthbert strikes out swinging.  Alcides Escobar steals (13) 2nd base.  Alcides Escobar advances to 3rd, on a throwing error by catcher Bobby Wilson.  ","R ","R","R","KC ","TEX","S",2,4,2,1,2016,"-2.91                 ","8.96                ","0.154","3.038               ","null","null",444876,0,1,"bot","1.0000","1.0000","002325","2016-07-23T00:23:25Z","435064","482641","160722_192504","7.77","-139.526            ","-4.71","-5.81","28.31","-14.26","3.30","1.44","null","null","null","96.90","2509.00","6.72",448313
"FT",30,"2016-07-22","98.22     ","-2.131","5.473","Yu Darvish","596144","506433","Strikeout","Ball In Dirt","206.099   ","1919.719  ","20.0      ","3.6       ","14","Cheslor Cuthbert strikes out swinging.  Alcides Escobar steals (13) 2nd base.  Alcides Escobar advances to 3rd, on a throwing error by catcher Bobby Wilson.  ","R ","R","R","KC ","TEX","B",2,4,2,2,2016,"-3.99                 ","8.1                 ","0.86","0.647               ","null","null",444876,0,1,"bot","1.0000","1.0000","002349","2016-07-23T00:23:49Z","435064","482641","160722_192528","9.93","-142.642            ","-10.96","-8.30","29.51","-15.22","3.30","1.44","null","null","null","98.65","2491.00","6.50",448313
"FT",26,"2016-07-22","96.56     ","-2.265","5.645","Yu Darvish","596144","506433","Strikeout","Called Strike","206.913   ","2494.687  ","36.7      ","3.1       ","5 ","Cheslor Cuthbert strikes out swinging.  Alcides Escobar steals (13) 2nd base.  Alcides Escobar advances to 3rd, on a throwing error by catcher Bobby Wilson.  ","R ","R","R","KC ","TEX","S",2,4,0,0,2016,"-5.45                 ","10.7                ","-0.059","2.152               ","null","null",444876,0,1,"bot","1.0000","1.0000","002215","2016-07-23T00:22:15Z","435064","482641","160722_192355","8.10","-140.717            ","-7.81","-10.95","31.34","-10.60","3.04","1.44","null","null","null","96.95","2489.00","6.47",448313
"FF",28,"2016-07-22","96.41     ","-2.084","5.616","Yu Darvish","596144","506433","Strikeout","Ball","196.176   ","2028.788  ","13.1      ","3.1       ","14","Cheslor Cuthbert strikes out swinging.  Alcides Escobar steals (13) 2nd base.  Alcides Escobar advances to 3rd, on a throwing error by catcher Bobby Wilson.  ","R ","R","R","KC ","TEX","B",2,4,1,1,2016,"-2.72                 ","9.34                ","0.975","1.884               ","null","null",444876,0,1,"bot","1.0000","1.0000","002257","2016-07-23T00:22:57Z","435064","482641","160722_192436","9.50","-140.726            ","-8.01","-5.48","30.45","-13.27","3.19","1.44","null","null","null","97.07","2501.00","6.49",448313
"FF",31,"2016-07-22","96.36     ","-2.263","5.545","Yu Darvish","596144","506433","Strikeout","Swinging Strike","195.693   ","1623.469  ","7.0       ","3.8       ","14","Cheslor Cuthbert strikes out swinging.  Alcides Escobar steals (13) 2nd base.  Alcides Escobar advances to 3rd, on a throwing error by catcher Bobby Wilson.  ","R ","R","R","KC ","TEX","S",2,4,3,2,2016,"-2.12                 ","7.52                ","0.789","1.848               ","null","null",444876,0,1,"bot","1.0000","1.0000","002418","2016-07-23T00:24:18Z","435064","482641","160722_192554","9.25","-140.6              ","-7.21","-4.26","31.30","-17.03","3.22","1.44","null","null","null","97.05","2504.00","6.60",448313
"FT",39,"2016-07-22","97.26     ","-2.211","5.649","Yu Darvish","543333","506433","Groundout","In play, run(s)","209.083   ","1845.678  ","21.0      ","3.8       ","8 ","Eric Hosmer grounds out to first baseman Ryan Rua.   Alcides Escobar scores.  ","R ","L","R","KC ","TEX","X",3,4,0,0,2016,"-4.3                  ","7.7                 ","0.168","1.921               ",444876,"null","null",1,1,"bot","150.2500","172.7700","002507","2016-07-23T00:25:07Z","435064","482641","160722_192644","8.24","-142.141            ","-7.54","-8.79","32.85","-16.37","3.52","1.68","null","null","null","98.50","2483.00","6.84",448313
"FT",78,"2016-07-22","94.10     ","-2.069","5.781","Yu Darvish","521692","506433","Strikeout","Called Strike","230.852   ","2003.341  ","30.4      ","5.3       ","14","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,0,1,2016,"-7.64                 ","6.18                ","0.715","1.618               ","null","null","null",0,2,"bot","0.0000","0.0000","003723","2016-07-23T00:37:23Z","435064","482641","160722_193903","10.27","-137.193            ","-7.60","-14.69","27.78","-20.21","3.48","1.58","null","null","null","94.65","2318.00","6.42",448313
"SL",80,"2016-07-22","83.83     ","-2.483","5.913","Yu Darvish","521692","506433","Strikeout","Ball","66.554    ","1423.087  ","-17.1     ","10.3      ","11","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","B",0,0,1,2,2016,"7.28                  ","-3.21               ","-0.853","3.1                 ","null","null","null",0,2,"bot","0.0000","0.0000","003826","2016-07-23T00:38:26Z","435064","482641","160722_194006","1.66","-122.632            ","0.85","11.04","25.23","-36.96","3.57","1.58","null","null","null","83.17","2561.00","5.80",448313
"SL",81,"2016-07-22","83.47     ","-2.608","5.837","Yu Darvish","521692","506433","Strikeout","Ball","53.302    ","1477.918  ","-14.3     ","11.0      ","13","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","B",0,0,2,2,2016,"6.64                  ","-5.0                ","-1.524","2.452               ","null","null","null",0,2,"bot","0.0000","0.0000","003846","2016-07-23T00:38:46Z","435064","482641","160722_194026","0.54","-122.625            ","0.06","10.02","26.38","-39.64","3.52","1.58","null","null","null","83.20","2722.00","5.93",448313
"FT",82,"2016-07-22","95.96     ","-2.303","5.614","Yu Darvish","521692","506433","Strikeout","Swinging Strike","203.377   ","1991.265  ","19.6      ","3.5       ","6 ","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,3,2,2016,"-3.84                 ","8.86                ","0.387","2.334               ","null","null","null",0,2,"bot","0.0000","0.0000","003909","2016-07-23T00:39:09Z","435064","482641","160722_194048","8.81","-139.951            ","-6.43","-7.62","31.66","-14.54","3.38","1.58","null","null","null","96.21","2604.00","6.45",448313
"SL",77,"2016-07-22","81.64     ","-2.516","5.935","Yu Darvish","521692","506433","Strikeout","Called Strike","66.931    ","1692.571  ","-19.6     ","11.3      ","6 ","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","S",0,0,0,0,2016,"8.93                  ","-3.86               ","0.31","2.394               ","null","null","null",0,2,"bot","0.0000","0.0000","003708","2016-07-23T00:37:08Z","435064","482641","160722_193848","3.91","-119.157            ","-0.31","12.79","23.75","-37.62","3.41","1.58","null","null","null","80.37","2639.00","5.40",448313
"FF",79,"2016-07-22","93.18     ","-2.128","5.64","Yu Darvish","521692","506433","Strikeout","Ball","171.807   ","940.495   ","-6.8      ","5.4       ","14","Salvador Perez strikes out swinging.  ","R ","R","R","KC ","TEX","B",0,0,0,2,2016,"0.66                  ","4.58                ","1.628","0.492               ","null","null","null",0,2,"bot","0.0000","0.0000","003801","2016-07-23T00:38:01Z","435064","482641","160722_193941","9.88","-135.822            ","-9.51","1.26","26.89","-23.46","3.57","1.58","null","null","null","93.67","0.00","6.36",448313
"FC",87,"2016-07-22","91.17     ","-2.275","5.538","Yu Darvish","460086","506433","Walk","Ball","148.057   ","971.900   ","-13.9     ","6.0       ","14","Alex Gordon walks.  ","R ","L","R","KC ","TEX","B",0,0,1,0,2016,"2.63                  ","4.17                ","1.241","1.404               ","null","null","null",1,2,"bot","0.0000","0.0000","004001","2016-07-23T00:40:01Z","435064","482641","160722_194141","8.36","-133.588            ","-6.22","4.74","29.62","-24.58","3.22","1.52","null","null","null","91.18","2660.00","6.09",448313
"FC",88,"2016-07-22","91.35     ","-2.482","5.756","Yu Darvish","460086","506433","Walk","Ball","134.302   ","742.954   ","-12.0     ","6.2       ","11","Alex Gordon walks.  ","R ","L","R","KC ","TEX","B",0,0,2,0,2016,"2.68                  ","2.58                ","-0.181","3.571               ","null","null","null",1,2,"bot","0.0000","0.0000","004020","2016-07-23T00:40:20Z","435064","482641","160722_194200","5.17","-133.504            ","-0.61","4.89","26.01","-27.40","3.29","1.52","null","null","null","91.64","2676.00","6.06",448313
"FF",86,"2016-07-22","96.00     ","-2.145","5.703","Yu Darvish","460086","506433","Walk","Ball","193.928   ","2145.393  ","12.0      ","2.8       ","12","Alex Gordon walks.  ","R ","L","R","KC ","TEX","B",0,0,0,0,2016,"-2.51                 ","10.1                ","1.075","2.765               ","null","null","null",1,2,"bot","0.0000","0.0000","003944","2016-07-23T00:39:44Z","435064","482641","160722_194124","9.78","-139.609            ","-5.90","-4.97","30.97","-12.14","3.29","1.52","null","null","null","96.11","2605.00","6.42",448313
"FT",89,"2016-07-22","94.46     ","-2.189","5.435","Yu Darvish","460086","506433","Walk","Ball","205.910   ","2179.165  ","24.8      ","3.6       ","14","Alex Gordon walks.  ","R ","L","R","KC ","TEX","B",0,0,3,0,2016,"-4.7                  ","9.63                ","0.431","0.987               ","null","null","null",1,2,"bot","0.0000","0.0000","004037","2016-07-23T00:40:37Z","435064","482641","160722_194216","8.78","-137.514            ","-9.59","-9.03","29.54","-13.60","3.29","1.52","null","null","null","94.97","2632.00","6.60",448313
"FF",94,"2016-07-22","95.01     ","-2.335","5.501","Yu Darvish","449181","506433","Single","Called Strike","200.249   ","2093.306  ","21.1      ","3.3       ","13","Paulo Orlando singles on a line drive to left fielder Delino DeShields.   Alex Gordon to 3rd.  ","R ","R","R","KC ","TEX","S",7,3,1,0,2016,"-3.55                 ","9.58                ","-0.805","2.07                ","null","null",460086,1,2,"bot","93.9000","104.1000","004138","2016-07-23T00:41:38Z","435064","482641","160722_194319","5.46","-138.783            ","-6.96","-6.93","30.71","-13.39","3.50","1.62","null","null","null","95.49","2603.00","6.43",448313
"FC",100,"2016-07-22","85.75     ","-2.532","5.581","Yu Darvish","449181","506433","Single","In play, no out","86.714    ","972.613   ","-15.6     ","8.8       ","14","Paulo Orlando singles on a line drive to left fielder Delino DeShields.   Alex Gordon to 3rd.  ","R ","R","R","KC ","TEX","X",7,3,1,2,2016,"5.26                  ","-0.35               ","0.268","1.462               ","null",460086,"null",1,2,"bot","93.9000","104.1000","004305","2016-07-23T00:43:05Z","435064","482641","160722_194441","5.24","-125.414            ","-3.61","8.39","25.08","-32.66","3.48","1.62","255","85.4","12.04               ","85.93","2540.00","6.20",448313
"FF",93,"2016-07-22","95.44     ","-2.266","5.6","Yu Darvish","449181","506433","Single","Ball","198.571   ","2039.695  ","19.2      ","3.3       ","13","Paulo Orlando singles on a line drive to left fielder Delino DeShields.   Alex Gordon to 3rd.  ","R ","R","R","KC ","TEX","B",7,3,0,0,2016,"-3.19                 ","9.44                ","-1.04","2.502               ","null","null",460086,1,2,"bot","93.9000","104.1000","004113","2016-07-23T00:41:13Z","435064","482641","160722_194254","4.50","-139.168            ","-6.02","-6.23","31.94","-13.63","3.41","1.62","null","null","null","95.97","2559.00","6.59",448313
"FF",96,"2016-07-22","96.19     ","-2.148","5.611","Yu Darvish","449181","506433","Single","Called Strike","199.316   ","2263.287  ","21.8      ","2.9       ","9 ","Paulo Orlando singles on a line drive to left fielder Delino DeShields.   Alex Gordon to 3rd.  ","R ","R","R","KC ","TEX","S",7,3,1,1,2016,"-3.65                 ","10.37               ","0.448","2.193               ","null","null",460086,1,2,"bot","93.9000","104.1000","004224","2016-07-23T00:42:24Z","435064","482641","160722_194401","8.49","-140.367            ","-7.37","-7.24","33.15","-11.51","3.50","1.62","null","null","null","96.66","2594.00","6.59",448313
"FT",106,"2016-07-22","95.05     ","-2.082","5.618","Yu Darvish","593160","506433","Single","In play, run(s)","232.719   ","2112.688  ","33.9      ","5.4       ","13","Whit Merrifield singles on a ground ball to center fielder Ian Desmond.   Alex Gordon scores.    Paulo Orlando to 2nd.  ","R ","R","R","KC ","TEX","X",8,4,0,0,2016,"-8.19                 ","6.2                 ","-0.412","1.064               ",460086,"null",449181,1,2,"bot","124.3600","97.4900","004435","2016-07-23T00:44:35Z","435064","482641","160722_194614","7.51","-138.526            ","-8.86","-16.05","28.56","-19.96","3.45","1.57","null","null","null","95.53","2266.00","6.39",448313
"FC",114,"2016-07-22","89.66     ","-2.502","5.61","Yu Darvish","502481","506433","Strikeout","Foul","168.382   ","823.605   ","-5.9      ","5.9       ","5 ","Jarrod Dyson strikes out swinging.  ","R ","L","R","KC ","TEX","S",0,0,1,0,2016,"0.85                  ","4.1                 ","-0.01","2.761               ","null",449181,593160,1,2,"bot","0.0000","0.0000","004554","2016-07-23T00:45:54Z","435064","482641","160722_194734","6.20","-131.19             ","-2.63","1.50","24.89","-24.88","3.43","1.60","null","null","null","90.10","2510.00","6.14",448313
"SL",116,"2016-07-22","83.98     ","-2.45","5.592","Yu Darvish","502481","506433","Strikeout","Swinging Strike (Blocked)","73.140    ","1462.718  ","-19.1     ","10.5      ","14","Jarrod Dyson strikes out swinging.  ","R ","L","R","KC ","TEX","S",0,0,1,2,2016,"7.88                  ","-2.44               ","0.575","0.691               ","null",449181,593160,1,2,"bot","0.0000","0.0000","004651","2016-07-23T00:46:51Z","435064","482641","160722_194830","4.82","-122.397            ","-4.35","11.81","26.86","-35.75","3.43","1.60","null","null","null","82.55","1327.00","5.58",448313
"FF",113,"2016-07-22","93.38     ","-2.246","5.578","Yu Darvish","502481","506433","Strikeout","Ball","202.234   ","2232.423  ","23.5      ","3.5       ","13","Jarrod Dyson strikes out swinging.  ","R ","L","R","KC ","TEX","B",0,0,0,0,2016,"-4.22                 ","10.28               ","-0.201","1.211               ","null",449181,593160,1,2,"bot","0.0000","0.0000","004531","2016-07-23T00:45:31Z","435064","482641","160722_194711","6.99","-136.786            ","-9.42","-7.97","31.20","-12.69","3.43","1.60","null","null","null","94.17","2518.00","6.53",448313
"FC",115,"2016-07-22","91.04     ","-2.33","5.582","Yu Darvish","502481","506433","Strikeout","Swinging Strike","167.038   ","827.127   ","-6.7      ","5.8       ","9 ","Jarrod Dyson strikes out swinging.  ","R ","L","R","KC ","TEX","S",0,0,1,1,2016,"0.94                  ","4.06                ","0.585","1.833               ","null",449181,593160,1,2,"bot","0.0000","0.0000","004623","2016-07-23T00:46:23Z","435064","482641","160722_194802","7.35","-132.759            ","-5.14","1.70","26.29","-24.80","3.44","1.60","null","null","null","91.21","2533.00","6.20",448313
"SL",121,"2016-07-22","83.37     ","-2.423","5.742","Yu Darvish","444876","506433","Forceout","In play, out(s)","83.108    ","1243.748  ","-18.4     ","9.7       ","5 ","Alcides Escobar grounds into a force out, fielded by third baseman Adrian Beltre.   Paulo Orlando out at 3rd.  ","R ","R","R","KC ","TEX","X",5,4,0,1,2016,"6.98                  ","-0.89               ","0.127","2.641               ","null",449181,593160,2,2,"bot","98.4700","170.2300","004811","2016-07-23T00:48:11Z","435064","482641","160722_194949","3.94","-121.995            ","-0.45","10.38","26.78","-33.43","3.34","1.56","107","71.5","5.06                ","82.36","2449.00","5.66",448313
"SL",120,"2016-07-22","82.92     ","-2.553","5.723","Yu Darvish","444876","506433","Forceout","Foul","62.457    ","1026.226  ","-13.0     ","10.2      ","5 ","Alcides Escobar grounds into a force out, fielded by third baseman Adrian Beltre.   Paulo Orlando out at 3rd.  ","R ","R","R","KC ","TEX","S",5,4,0,0,2016,"5.14                  ","-2.73               ","-0.035","2.29                ","null",449181,593160,2,2,"bot","98.4700","170.2300","004736","2016-07-23T00:47:36Z","435064","482641","160722_194912","4.41","-120.887            ","-0.60","7.58","24.32","-36.13","3.41","1.56","null","null","null","81.51","2506.00","5.39",448313
"SL",184,"2016-07-22","79.87     ","-2.388","5.903","Yu Darvish","596144","506433","Home Run","Called Strike","66.755    ","1163.106  ","-14.9     ","11.0      ","14","Cheslor Cuthbert homers (9) on a fly ball to right center field.  ","R ","R","R","KC ","TEX","S",9,1,1,0,2016,"6.28                  ","-2.75               ","0.863","2.268               ","null","null","null",0,3,"bot","164.4600","30.8600","010845","2016-07-23T01:08:45Z","435064","482641","160722_201026","5.60","-116.815            ","-0.55","8.61","23.83","-35.87","3.26","1.44","null","null","null","78.48","2666.00","5.32",448313
"SL",185,"2016-07-22","81.54     ","-2.315","5.839","Yu Darvish","596144","506433","Home Run","Ball","63.717    ","1443.213  ","-17.1     ","11.3      ","14","Cheslor Cuthbert homers (9) on a fly ball to right center field.  ","R ","R","R","KC ","TEX","B",9,1,1,1,2016,"7.49                  ","-3.75               ","1.155","1.533               ","null","null","null",0,3,"bot","164.4600","30.8600","010901","2016-07-23T01:09:01Z","435064","482641","160722_201043","5.85","-119.211            ","-2.08","10.63","25.84","-37.43","3.30","1.44","null","null","null","80.06","2546.00","5.44",448313
"FF",186,"2016-07-22","93.14     ","-2.414","5.631","Yu Darvish","596144","506433","Home Run","Ball","194.685   ","2069.346  ","16.2      ","3.3       ","11","Cheslor Cuthbert homers (9) on a fly ball to right center field.  ","R ","R","R","KC ","TEX","B",9,1,2,1,2016,"-2.61                 ","9.94                ","-1.469","2.675               ","null","null","null",0,3,"bot","164.4600","30.8600","010920","2016-07-23T01:09:20Z","435064","482641","160722_201100","3.45","-135.799            ","-5.44","-4.91","28.13","-13.44","3.41","1.44","null","null","null","93.63","2384.00","6.36",448313
"FF",183,"2016-07-22","92.38     ","-2.114","5.8","Yu Darvish","596144","506433","Home Run","Ball","193.509   ","2234.509  ","12.5      ","3.1       ","14","Cheslor Cuthbert homers (9) on a fly ball to right center field.  ","R ","R","R","KC ","TEX","B",9,1,0,0,2016,"-2.63                 ","10.89               ","0.877","1.977               ","null","null","null",0,3,"bot","164.4600","30.8600","010831","2016-07-23T01:08:31Z","435064","482641","160722_201012","8.89","-135.004            ","-7.96","-4.86","28.86","-11.96","3.30","1.44","null","null","null","92.73","2387.00","6.33",448313
